customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
3002-WQZWT,0,0,0,0,29,0,1,1,0,0,0,0,0,0,0,1,2,74.2,2151.8,0
4277-UDIEF,1,0,0,0,24,0,1,0,1,0,0,1,1,1,0,0,0,81.0,1944.0,0
1208-NBVFH,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,2,49.6,992.0,0
4912-PIGUY,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,2,84.6,84.6,0
1114-CENIM,1,0,0,0,54,0,1,0,0,1,0,0,0,0,0,1,1,55.0,2970.0,1
6060-DRTNL,0,1,0,0,5,0,0,1,0,0,1,0,1,0,0,1,3,84.85,424.25,1
2725-TTRIQ,0,0,0,0,72,0,1,0,1,0,1,1,1,1,2,1,0,84.2,6062.400000000001,0
3374-TTZTK,1,0,0,0,52,0,0,1,1,1,1,1,1,1,2,1,2,106.3,5527.599999999999,0
8990-ZXLSU,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,2,69.05,621.4499999999999,0
2275-RBYQS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,0
8473-VUVJN,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,73.65,73.65,1
6289-CPNLD,1,0,0,0,33,0,0,0,0,0,1,1,1,1,1,1,3,73.9,2438.7000000000003,1
5536-SLHPM,0,0,0,0,55,0,1,1,0,0,1,0,0,0,0,1,2,77.75,4276.25,1
4419-UJMUS,1,0,0,0,69,0,1,1,0,0,0,1,1,1,2,1,2,99.35,6855.15,0
7794-JASDG,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,50.75,50.75,0
7609-YBPXG,1,0,0,0,54,0,1,0,1,0,1,1,1,1,2,0,0,87.1,4703.4,0
5519-TEEUH,1,0,0,0,33,0,0,2,0,0,0,0,0,0,1,1,3,20.15,664.9499999999999,0
7856-GANIL,1,1,0,0,45,0,1,1,0,1,1,1,1,0,1,1,0,98.7,4441.5,0
0804-XBFBV,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,25.2,277.2,0
2676-OXPPQ,1,0,0,0,6,0,0,0,1,1,0,0,0,0,0,1,0,55.7,334.20000000000005,0
3703-TTEPD,1,0,0,0,21,0,0,0,1,0,1,0,1,0,0,0,0,65.35,1372.35,0
2799-TSLAG,0,0,0,0,65,0,1,2,0,0,0,0,0,0,2,1,0,25.3,1644.5,0
0196-VULGZ,0,1,0,0,6,0,1,1,0,0,0,0,0,1,0,1,2,84.35,506.09999999999997,1
8837-VVWLQ,0,0,0,0,8,0,0,1,1,0,0,0,1,0,0,0,2,84.95,679.6,1
2696-NARTR,1,0,0,0,11,0,0,1,0,0,0,1,0,0,0,1,2,73.85,812.3499999999999,1
2208-NKVVH,1,0,0,0,43,0,1,2,0,0,0,0,0,0,2,0,3,24.25,1042.75,0
7614-QVWQL,1,0,0,0,49,0,0,0,0,1,0,0,1,1,1,1,0,51.8,2538.2,1
1976-CFOCS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,46.0,46.0,1
4631-OACRM,1,1,0,0,15,0,0,1,0,0,0,0,0,1,0,1,2,79.4,1191.0,1
7139-JZFVG,1,0,0,0,60,0,0,0,1,1,1,0,0,0,2,0,0,60.5,3630.0,0
4987-GQWPO,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,25.1,426.70000000000005,0
3755-JBMNH,1,1,0,0,16,0,0,1,0,0,0,0,0,0,0,1,0,71.8,1148.8,1
1757-TCATG,1,0,0,0,35,0,0,2,0,0,0,0,0,0,1,0,0,20.05,701.75,0
6345-ULYRW,1,1,0,0,44,0,1,1,0,1,0,0,0,1,1,0,3,88.4,3889.6000000000004,1
4776-XSKYQ,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0,1,30.25,363.0,0
8048-DSDFQ,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.2,20.2,0
5753-QQWPW,0,0,0,0,28,0,0,0,1,1,0,1,0,0,1,1,2,59.9,1677.2,0
6010-DDPPW,1,0,0,0,70,0,1,2,0,0,0,0,0,0,2,0,0,25.15,1760.5,0
1809-DMJHQ,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,46.0,230.0,1
6693-FRIRW,1,0,0,0,18,0,0,1,0,1,1,0,1,1,0,0,1,101.3,1823.3999999999999,0
6586-MYGKD,1,0,0,0,70,0,1,0,1,0,0,1,1,1,2,1,1,76.95,5386.5,0
3173-NVMPX,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,1,3,55.3,497.7,0
0248-PGHBZ,0,1,0,0,67,0,0,1,1,1,0,1,1,0,2,1,0,92.45,6194.150000000001,0
0623-GDISB,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,48.45,48.45,0
2892-GESUL,0,0,0,0,18,0,0,2,0,0,0,0,0,0,2,0,3,19.35,348.3,0
6923-EFPNL,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,51.75,207.0,1
7472-EQOAV,1,1,0,0,71,0,0,1,1,1,1,0,0,0,1,1,0,86.7,6155.7,0
9574-RKJIF,1,0,0,0,30,0,1,1,1,1,0,0,1,0,0,1,2,94.4,2832.0,1
2043-WVTQJ,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,55.7,55.7,0
8034-RYTVV,0,0,0,0,55,0,1,1,1,0,1,0,0,0,1,1,1,84.25,4633.75,0
3863-QSTYI,1,0,0,0,59,0,0,0,0,0,1,1,1,0,0,1,2,64.65,3814.3500000000004,0
2619-WFQWU,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1
5044-LRQAQ,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,69.2,484.40000000000003,0
1716-LSAMB,1,0,0,0,45,0,0,0,1,0,0,1,0,0,2,0,0,54.65,2459.25,0
1333-PBMXB,0,0,0,0,54,0,1,2,0,0,0,0,0,0,1,1,0,24.75,1336.5,0
6546-OPBBH,1,0,0,0,51,0,1,2,0,0,0,0,0,0,1,1,3,23.95,1221.45,0
5985-BEHZK,0,1,0,0,72,0,1,1,0,1,1,0,1,1,1,0,1,105.0,7560.0,0
9127-QRZMH,1,0,0,0,44,0,0,0,1,1,0,1,0,0,1,1,0,59.85,2633.4,0
5919-VCZYM,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,20.05,40.1,0
9644-KVCNC,0,0,0,0,66,0,1,1,0,0,1,0,1,0,1,1,0,92.15,6081.900000000001,0
2137-DQMEV,1,0,0,0,68,0,0,0,1,1,0,0,1,0,1,0,3,44.8,3046.3999999999996,0
8174-LNWMW,0,0,0,0,31,0,0,2,0,0,0,0,0,0,2,0,1,20.9,647.9,0
9279-CJEOJ,0,1,0,0,21,0,1,1,0,0,0,0,1,1,0,1,0,95.4,2003.4,0
7964-VEXDG,1,0,0,0,21,0,1,1,1,0,0,0,0,0,0,0,2,80.35,1687.35,0
2404-JIBFC,0,0,0,0,55,0,1,0,1,0,1,1,1,1,2,1,0,85.1,4680.5,0
0778-NELLA,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,1,34.7,312.3,1
8029-XYPWT,1,1,0,0,71,0,1,1,1,1,1,1,1,1,2,1,0,115.05,8168.55,0
4614-NUVZD,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,81.1,81.1,1
4632-PAOYU,1,0,0,0,22,0,0,2,0,0,0,0,0,0,1,0,3,19.95,438.9,0
3803-KMQFW,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.55,20.55,1
6804-GDMOI,0,0,0,0,61,0,1,1,0,0,1,1,1,1,2,1,2,106.6,6502.599999999999,1
2990-OGYTD,0,0,0,0,67,0,1,0,0,1,1,1,1,1,2,0,0,86.15,5772.05,0
6646-JPPHA,0,1,0,0,14,0,0,1,1,1,0,0,0,0,0,0,2,78.85,1103.8999999999999,0
9572-MTILT,1,0,0,0,59,0,1,1,1,1,1,1,1,0,0,1,2,106.75,6298.25,1
7658-UYUQS,1,1,0,0,21,0,0,1,0,0,1,0,1,0,0,0,0,86.55,1817.55,0
7880-XSOJX,1,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,3,42.4,169.6,0
9611-CTWIH,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,1,2,89.45,268.35,1
4589-IUAJB,1,0,0,0,70,0,1,2,0,0,0,0,0,0,2,0,0,24.25,1697.5,0
0329-GTIAJ,0,0,0,0,3,0,0,1,0,1,0,1,1,1,0,1,2,97.9,293.70000000000005,1
8746-BFOAJ,1,1,0,0,21,0,0,2,0,0,0,0,0,0,1,0,0,20.5,430.5,0
8457-XIGKN,1,0,0,0,20,0,0,2,0,0,0,0,0,0,0,1,1,19.6,392.0,0
6072-NUQCB,1,0,0,0,22,0,0,2,0,0,0,0,0,0,1,0,0,20.25,445.5,0
6629-CZTTH,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,55.7,55.7,1
8838-GPHZP,0,0,0,0,63,0,0,2,0,0,0,0,0,0,2,1,3,20.6,1297.8000000000002,0
8750-QWZAJ,0,0,0,0,70,0,0,2,0,0,0,0,0,0,2,0,0,19.8,1386.0,0
5364-EVNIB,1,0,0,0,13,0,0,1,0,1,1,0,0,0,0,1,2,79.8,1037.3999999999999,1
6918-UMQCG,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,2,80.2,401.0,0
0675-NCDYU,0,0,0,0,72,0,1,1,1,1,1,1,1,1,2,1,1,116.4,8380.800000000001,0
6339-DKLMK,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,1,2,31.65,411.45,0
1346-PJWTK,1,0,0,0,61,0,0,1,0,1,1,1,0,1,0,0,1,94.15,5743.150000000001,0
5088-QZLRL,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,20.65,20.65,0
8023-QHAIO,0,1,0,0,56,0,1,1,0,0,0,1,0,0,0,1,0,76.85,4303.599999999999,0
4397-FRLTA,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3,20.15,80.6,0
3057-VJJQE,1,0,0,0,35,0,1,0,1,0,0,0,0,0,2,0,3,55.25,1933.75,0
5087-SUURX,0,0,0,0,18,0,0,0,0,0,1,0,1,0,0,1,2,39.05,702.9,1
2302-OUZXB,1,0,0,0,72,0,1,0,0,1,1,0,1,1,2,0,0,82.15,5914.8,0
8133-ANHHJ,0,1,0,0,49,0,1,1,1,1,1,1,0,1,1,0,0,103.0,5047.0,0
2270-CHBFN,0,0,0,0,44,0,1,1,1,1,1,1,0,0,0,1,1,95.1,4184.4,0
0013-EXCHZ,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,1,3,83.9,251.70000000000002,1
5982-FPVQN,0,0,0,0,37,0,1,1,0,1,1,0,0,1,0,1,2,95.15,3520.55,0
9107-UKCKY,1,0,0,0,61,0,1,0,0,1,1,0,1,1,1,1,2,79.8,4867.8,0
4654-ULTTN,1,0,0,0,70,0,1,0,1,0,1,1,0,1,2,1,1,74.8,5236.0,0
5550-VFRLC,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,1
5546-BYZSM,0,0,0,0,41,0,0,2,0,0,0,0,0,0,0,0,2,20.45,838.4499999999999,0
1492-KGETH,1,0,0,0,70,0,1,0,1,1,1,1,0,1,1,0,0,78.35,5484.5,0
4929-BSTRX,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,53.55,53.55,1
4163-HFTUK,1,0,0,0,51,0,0,2,0,0,0,0,0,0,1,0,2,19.1,974.1,0
8215-NGSPE,0,0,0,0,42,0,0,2,0,0,0,0,0,0,2,0,3,20.0,840.0,0
2225-ZRGSG,0,0,0,0,70,0,1,1,1,1,1,1,0,0,2,0,0,93.9,6573.0,1
8859-YSTWS,1,0,0,0,48,0,0,2,0,0,0,0,0,0,1,0,0,19.95,957.5999999999999,0
5271-YNWVR,1,0,0,0,68,0,1,1,1,1,1,1,1,1,2,1,2,113.15,7694.200000000001,1
7601-DHFWZ,0,0,0,0,48,0,1,2,0,0,0,0,0,0,2,0,1,24.0,1152.0,0
2657-ALMWY,0,1,0,0,26,0,0,1,0,1,0,0,0,1,0,0,2,84.95,2208.7000000000003,1
6330-JKLPC,1,0,0,0,11,0,1,1,0,1,0,0,0,0,0,1,0,80.5,885.5,1
4667-OHGKG,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,19.3,19.3,1
1998-VHJHK,0,0,0,0,27,0,0,2,0,0,0,0,0,0,1,0,3,19.15,517.05,0
1707-HABPF,0,1,0,0,46,0,0,1,0,1,1,0,1,0,1,1,0,91.3,4199.8,0
1660-HSOOQ,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,49.65,49.65,1
7253-UVNDW,0,0,0,0,46,0,0,0,0,0,1,1,0,0,2,0,1,54.35,2500.1,1
0487-VVUVK,1,0,0,0,25,0,0,2,0,0,0,0,0,0,0,1,3,19.15,478.74999999999994,0
7228-OMTPN,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0,1,2,88.45,353.8,1
5063-IUOKK,1,0,0,0,13,0,0,2,0,0,0,0,0,0,2,0,3,19.75,256.75,0
4508-OEBEY,1,0,0,0,31,0,0,0,1,1,1,1,0,1,1,1,1,75.5,2340.5,0
0027-KWYKW,0,0,0,0,23,0,1,1,0,0,0,0,1,0,0,1,2,83.75,1926.25,0
2308-STERM,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,19.4,38.8,0
5982-XMDEX,0,0,0,0,65,0,1,2,0,0,0,0,0,0,2,0,0,26.5,1722.5,0
6284-AHOOQ,1,1,0,0,22,0,1,1,0,0,0,1,1,0,0,1,0,90.5,1991.0,1
6051-PTVNS,0,0,0,0,55,0,0,2,0,0,0,0,0,0,1,0,1,19.15,1053.25,0
2344-JMOGN,1,0,0,0,9,0,0,1,0,1,1,1,1,0,0,1,3,94.85,853.65,1
3799-ISUZQ,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,69.95,489.65000000000003,1
2877-VDUER,0,0,0,0,35,0,0,0,0,0,0,1,1,0,1,0,3,40.9,1431.5,0
9152-AMKAK,1,0,0,0,6,0,0,0,1,0,1,1,1,1,2,1,3,80.25,481.5,0
1794-HBQTJ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,48.6,48.6,1
9432-VOFYX,1,0,0,0,17,0,0,1,0,0,0,0,0,0,0,1,2,70.8,1203.6,0
8049-WJCLQ,1,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,3,60.2,602.0,0
6586-PSJOX,1,0,0,0,15,0,0,0,0,0,1,1,0,0,1,0,1,55.2,828.0,0
2460-FPSYH,0,1,0,0,40,0,0,0,1,1,0,0,1,1,0,1,2,55.8,2232.0,1
9705-ZJBCG,0,0,0,0,13,0,0,0,1,0,0,1,0,0,1,0,0,54.15,703.9499999999999,0
4818-DRBQT,1,0,0,0,29,0,1,1,0,1,0,0,0,0,0,1,0,80.15,2324.3500000000004,1
1320-HTRDR,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,2,75.5,226.5,1
6847-KJLTS,0,1,0,0,58,0,1,1,0,0,0,1,1,1,0,1,0,100.4,5823.200000000001,0
9670-BPNXF,0,0,0,0,45,0,0,0,1,1,0,1,0,0,1,1,1,62.55,2814.75,0
3913-FCUUW,0,0,0,0,72,0,1,0,1,1,1,1,0,0,2,1,0,70.45,5072.400000000001,0
3301-VKTGC,1,0,0,0,68,0,1,1,1,1,0,0,0,0,1,1,0,85.5,5814.0,0
1493-AMTIE,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,20.2,20.2,1
9555-SAHUZ,0,0,0,0,38,0,0,0,1,1,0,0,0,0,0,0,2,54.5,2071.0,0
0816-TSPHQ,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,20.75,41.5,0
9932-WBWIK,1,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,3,20.35,223.85000000000002,0
4619-EVPHY,0,1,0,0,20,0,0,1,0,0,0,0,1,1,1,1,0,91.0,1820.0,0
5286-YHCVC,1,0,0,0,72,0,1,1,0,1,1,0,1,1,2,1,0,104.8,7545.599999999999,0
6424-ELEYH,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,1,74.75,224.25,1
4391-RESHN,1,0,0,0,23,0,1,1,0,0,1,1,1,1,0,1,3,104.05,2393.15,1
9115-YQHGA,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,2,51.1,2044.0,0
4462-CYWMH,1,1,0,0,62,0,1,1,0,1,0,0,0,1,0,1,0,89.8,5567.599999999999,0
8963-MQVYN,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,1,2,20.55,452.1,0
2458-EOMRE,0,0,0,0,11,0,0,0,1,0,1,0,0,1,0,0,0,64.05,704.55,0
9334-GWGOW,1,1,0,0,7,0,1,1,0,0,0,0,0,0,0,1,2,74.85,523.9499999999999,0
6821-BUXUX,0,0,0,0,13,0,1,1,1,1,0,0,1,0,0,1,2,96.65,1256.45,1
5028-HTLJB,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.05,20.05,1
9801-GDWGV,0,0,0,0,39,0,1,1,0,1,1,0,1,1,0,1,2,103.45,4034.55,1
6542-LWGXJ,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,25.0,75.0,0
5567-GZKQY,1,0,0,0,58,0,0,2,0,0,0,0,0,0,2,0,1,20.3,1177.4,0
1222-LRYKO,1,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,3,26.35,158.10000000000002,0
2320-JRSDE,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,19.9,19.9,1
2087-QAREY,0,0,0,0,22,0,0,0,0,1,1,0,0,0,0,1,3,54.7,1203.4,0
0601-WZHJF,1,0,0,0,14,0,0,0,0,0,0,0,1,1,0,0,2,46.35,648.9,1
4423-JWZJN,1,0,0,0,64,0,1,1,0,0,1,0,0,1,1,0,1,90.25,5776.0,0
5143-WMWOG,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,19.95,19.95,1
6490-FGZAT,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,3,20.65,123.89999999999999,0
5393-RXQSZ,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,79.6,79.6,1
7452-FOLON,1,0,0,0,39,0,1,2,0,0,0,0,0,0,1,0,0,25.45,992.55,0
2320-TZRRH,0,0,0,0,20,0,0,2,0,0,0,0,0,0,1,0,3,19.5,390.0,0
0231-LXVAP,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,75.9,75.9,1
9444-JTXHZ,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,76.2,76.2,1
4942-VZZOM,1,0,0,0,64,0,1,0,1,0,0,0,1,0,1,1,1,66.15,4233.6,0
5510-BOIUJ,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,19.25,19.25,1
7502-BNYGS,0,0,0,0,46,0,0,0,0,1,0,0,1,1,0,1,1,69.1,3178.6,0
4291-HYEBC,0,1,0,0,28,0,0,0,0,1,0,0,0,1,1,1,2,39.1,1094.8,0
6147-CBCRA,0,0,0,0,33,0,0,2,0,0,0,0,0,0,0,0,3,20.05,661.65,0
6047-SUHPR,1,0,0,0,39,0,0,0,1,1,1,0,0,0,1,0,2,59.8,2332.2,0
4471-KXAUH,0,0,0,0,42,0,1,1,0,0,1,1,0,0,0,1,2,84.3,3540.6,1
9752-ZNQUT,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,48.6,48.6,0
7638-QVMVY,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,1,2,79.0,553.0,1
1576-PFZIW,1,1,0,0,70,0,0,1,1,1,1,0,1,1,2,0,1,105.35,7374.5,0
5666-MBJPT,1,0,0,0,65,0,1,2,0,0,0,0,0,0,2,1,0,25.1,1631.5,0
7312-XSBAT,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,49.75,49.75,0
3096-GKWEB,1,0,0,0,18,0,1,1,0,0,0,0,1,1,0,1,2,94.75,1705.5,0
2371-JQHZZ,1,0,0,0,24,0,1,1,0,0,0,0,1,1,0,1,2,93.0,2232.0,0
0674-GCDXG,1,0,0,0,63,0,1,0,1,0,1,1,0,1,2,1,0,71.9,4529.700000000001,0
1121-QSIVB,0,0,0,0,44,0,1,0,0,1,0,0,1,1,1,1,3,77.55,3412.2,0
4396-KLSEH,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,2,19.85,79.4,0
3244-DCJWY,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,70.25,70.25,1
2824-MYYBN,0,0,0,0,37,0,1,1,0,0,0,0,1,1,0,1,2,95.25,3524.25,0
0875-CABNR,0,1,0,0,10,0,0,1,0,0,1,0,0,1,0,1,1,84.6,846.0,1
6345-HOVES,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,25.05,851.7,0
8318-LCNBW,1,0,0,0,35,0,0,0,1,0,1,0,1,1,1,0,1,53.15,1860.25,0
6469-QJKZW,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,20.15,80.6,0
0147-ESWWR,0,1,0,0,39,0,1,1,0,0,0,1,1,1,0,1,2,101.25,3948.75,0
1217-VASWC,1,1,0,0,43,0,0,1,0,1,1,0,1,1,1,1,0,100.55,4323.65,0
7812-FZHPE,0,0,0,0,17,0,1,2,0,0,0,0,0,0,0,0,3,24.1,409.70000000000005,1
6370-ZVHDV,0,0,0,0,61,0,1,2,0,0,0,0,0,0,2,0,0,25.3,1543.3,0
5915-DGNVC,0,0,0,0,49,0,1,0,1,1,1,0,0,1,1,0,2,71.8,3518.2,0
6260-XLACS,1,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,3,19.7,78.8,0
3566-CAAYU,0,0,0,0,64,0,0,0,0,1,1,1,0,1,2,0,2,49.85,3190.4,0
4983-CCWMC,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,3,69.6,208.79999999999998,0
9103-CXVOK,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,19.75,19.75,0
2896-TBNBE,1,0,0,0,40,0,0,1,0,1,1,0,0,0,1,0,2,80.8,3232.0,0
4797-AXPXK,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,60.0,60.0,1
5229-PRWKT,1,0,0,0,8,0,1,1,0,0,0,0,0,1,0,1,2,86.55,692.4,1
6982-UQZLY,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,20.85,20.85,1
2522-WLNSF,0,1,0,0,34,0,0,0,0,0,1,1,1,0,1,0,0,64.2,2182.8,0
3841-CONLJ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,35.0,35.0,0
5057-LCOUI,0,0,0,0,39,0,0,0,0,0,1,0,1,1,0,1,2,50.75,1979.25,1
0193-ESZXP,0,1,0,0,58,0,0,1,1,1,0,1,1,1,1,1,1,105.5,6119.0,1
4475-NVTLU,1,0,0,0,45,0,0,2,0,0,0,0,0,0,2,0,2,19.2,864.0,0
4369-HTUIF,1,1,0,0,6,0,0,1,1,0,0,0,1,0,0,1,0,85.15,510.90000000000003,1
9386-LDCZR,1,0,0,0,43,0,0,1,1,1,1,1,0,0,1,1,1,90.65,3897.9500000000003,0
9585-KKMFD,1,0,0,0,41,0,0,2,0,0,0,0,0,0,2,1,3,20.0,820.0,0
5399-ZIMKF,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,2,74.65,373.25,0
0336-KXKFK,1,0,0,0,72,0,0,0,1,0,1,1,1,1,2,1,1,61.2,4406.400000000001,0
5619-XZZKR,1,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,3,19.95,79.8,0
3948-FVVRP,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,3,54.8,493.2,0
5327-XOKKY,1,1,0,0,72,0,1,0,0,0,1,0,1,1,2,1,1,73.45,5288.400000000001,0
0983-TATYJ,0,0,0,0,33,0,0,0,0,0,0,1,0,0,1,1,3,51.45,1697.8500000000001,0
1813-JYWTO,0,0,0,0,72,0,1,1,1,0,0,0,0,0,2,0,0,80.45,5792.400000000001,0
0156-FVPTA,1,0,0,0,22,0,0,0,1,0,0,1,0,0,0,1,2,54.2,1192.4,1
1984-FCOWB,0,0,0,0,70,0,1,1,0,1,1,1,1,1,1,1,2,109.5,7665.0,1
0654-HMSHN,1,0,0,0,21,0,1,1,0,1,1,0,1,1,0,0,2,104.4,2192.4,1
6719-OXYBR,1,0,0,0,15,0,0,1,0,0,1,0,1,0,0,0,2,85.3,1279.5,0
3312-ZWLGF,1,1,0,0,29,0,1,1,0,0,0,1,0,0,0,1,2,79.3,2299.7,0
6476-YHMGA,0,0,0,0,15,0,0,0,0,1,1,1,1,1,0,0,0,76.5,1147.5,0
5287-QWLKY,1,1,0,0,71,0,1,1,1,1,0,0,1,1,0,1,1,105.1,7462.099999999999,1
0795-XCCTE,1,1,0,0,72,0,1,2,0,0,0,0,0,0,2,0,0,25.4,1828.8,0
0168-XZKBB,0,0,0,0,19,0,1,1,0,0,0,0,1,0,0,1,2,86.85,1650.1499999999999,0
3785-NRHYR,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,19.65,19.65,0
5196-SGOAK,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,75.7,75.7,1
4537-DKTAL,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,45.55,91.1,0
7072-MBHEV,0,1,0,0,11,0,1,1,0,0,1,0,0,0,0,1,1,78.1,859.0999999999999,0
5602-BVFMK,0,0,0,0,12,0,0,2,0,0,0,0,0,0,1,0,3,19.3,231.60000000000002,0
6297-NOOPG,0,0,0,0,70,0,1,1,0,1,1,1,1,1,2,1,2,110.5,7735.0,0
1891-UAWWU,0,1,0,0,20,0,1,1,0,0,1,0,1,0,0,0,2,90.8,1816.0,1
8204-TIFGJ,0,0,0,0,23,0,0,2,0,0,0,0,0,0,0,1,0,20.3,466.90000000000003,0
8050-DVOJX,1,1,0,0,49,0,1,0,1,1,1,1,0,1,2,0,1,81.35,3986.1499999999996,0
6108-OQZDQ,0,0,0,0,4,0,1,1,0,1,0,0,1,1,0,1,2,97.95,391.8,1
0363-QJVFX,1,0,0,0,32,0,1,1,1,1,0,1,1,1,0,1,1,108.15,3460.8,1
8903-XEBGX,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,55.3,110.6,0
8169-SAEJD,1,1,0,0,69,0,0,0,1,1,0,0,1,1,2,0,1,56.55,3901.95,0
9840-DVNDC,1,0,0,0,6,0,0,1,0,0,0,0,1,0,0,1,1,80.5,483.0,1
1089-XZWHH,0,0,0,0,24,0,0,2,0,0,0,0,0,0,2,1,3,19.7,472.79999999999995,0
2325-WINES,0,0,0,0,32,0,1,1,0,1,1,0,1,1,1,1,1,104.05,3329.6,0
6064-ZATLR,0,0,0,0,27,0,0,0,1,1,0,0,0,0,2,0,0,52.85,1426.95,0
3096-JRDSO,0,1,0,0,27,0,1,1,1,0,0,1,1,1,0,1,0,104.3,2816.1,1
7824-PANSQ,1,0,0,0,58,0,1,1,0,0,0,1,0,0,0,0,0,80.65,4677.700000000001,0
8042-JVNFH,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,71.35,71.35,1
9648-BCHKM,0,0,0,0,18,0,1,2,0,0,0,0,0,0,2,1,1,24.65,443.7,0
